Timestamp,Bids,Price,Title,URL
Mar-17 17:51,49,55.0,2018 Panini Prizm Silver Prizm #227 Mitchell Robinson RC Rookie Gem Mint PSA 10,https://www.ebay.com/itm/2018-Panini-Prizm-Silver-Prizm-227-Mitchell-Robinson-RC-Rookie-Gem-Mint-PSA-10/372982419883?hash=item56d77c11ab:g:FNAAAOSws4FeaDYg
Mar-17 17:17,2,31.0,2018 Panini Prizm All Day #10 Silver Prizm Lebron James Lakers PSA 10 POP 3,https://www.ebay.com/itm/2018-Panini-Prizm-All-Day-10-Silver-Prizm-Lebron-James-Lakers-PSA-10-POP-3/372978924025?hash=item56d746b9f9:g:NaEAAOSwbbtdE~4g
Mar-17 17:17,10,44.0,2018 Panini Prizm Dominance #29 Dominance-Silv,https://www.ebay.com/itm/2018-Panini-Prizm-Dominance-29-Dominance-Silver-Prizm-Lebron-James-PSA-10/383452532677?hash=item59478d4fc5:g:Ew0AAOSwpmZdE-Qv
Mar-17 16:43,23,30.0,2019-20 Prizm Draft Picks RJ Barrett KNICKS RC Crusade Silver #72 PSA 10,https://www.ebay.com/itm/2019-20-Prizm-Draft-Picks-RJ-Barrett-KNICKS-RC-Crusade-Silver-72-PSA-10/372982335093?hash=item56d77ac675:g:od8AAOSwKI5eYUuo
Mar-17 15:27,22,212.5,2019-20 NBA Panini Prizm JA MORANT Silver Refractor Rookie 🔥 PSA 10? 24 hours!,https://www.ebay.com/itm/2019-20-NBA-Panini-Prizm-JA-MORANT-Silver-Refractor-Rookie-PSA-10-24-hours/153867397099?hash=item23d33627eb:g:YGwAAOSwxcFebqFi
Mar-17 13:03,50,600.0,2018-19 Panini Select Luka Doncic Mavericks Rookie Silver Prizm #25 PSA 10 (D7),https://www.ebay.com/itm/2018-19-Panini-Select-Luka-Doncic-Mavericks-Rookie-Silver-Prizm-25-PSA-10-D7/254536987602?hash=item3b439633d2:g:RiAAAOSw8qBeZ~It
Mar-17 13:01,35,107.5,2019-20 Panini Prizm Eric Paschall Warriors Rookie Silver Prizm #279 PSA 10 (D7),https://www.ebay.com/itm/2019-20-Panini-Prizm-Eric-Paschall-Warriors-Rookie-Silver-Prizm-279-PSA-10-D7/133357352381?hash=item1f0cb7b5bd:g:ZSkAAOSwhI9eZ~G-
Mar-17 12:57,29,190.0,2019-20 Panini Prizm Rui Hachimura Wizards Rookie Silver Prizm #255 PSA 10 (D7),https://www.ebay.com/itm/2019-20-Panini-Prizm-Rui-Hachimura-Wizards-Rookie-Silver-Prizm-255-PSA-10-D7/254536982519?hash=item3b43961ff7:g:sccAAOSwyuFeZ~Ds
Mar-17 12:54,34,134.49,2019-20 Panini Prizm Zion Williamson Instant Impact Silver Prizm #2 PSA 10 (D7),https://www.ebay.com/itm/2019-20-Panini-Prizm-Zion-Williamson-Instant-Impact-Silver-Prizm-2-PSA-10-D7/133357348602?hash=item1f0cb7a6fa:g:JuoAAOSw9PNeZ~BH
Mar-17 11:25,12,62.02,2019 PANINI PRIZM DRAFT PICKS 65 JA MORANT SILVER PRIZM GEM MINT PSA 10!,https://www.ebay.com/itm/2019-PANINI-PRIZM-DRAFT-PICKS-65-JA-MORANT-SILVER-PRIZM-GEM-MINT-PSA-10/293506331184?hash=item4456573230:g:VWMAAOSwZ2leZ9og
